ImageName,Q1 Score,Q2 Score,Q3 Score,Q4 Score,Q5 Score,Q6 Score
YS-QD (409).jpg,57.183617,47,47,59,31,36
YS-QD (410).jpg,54.809532,43,41,38.254745,16,19
YS-QD (45).jpg,65.366196,50,55,35.558544,38.49607,16.468311
YS-QD (46).jpg,68.38282,50,52,39,21.878548,21
YS-QD (47).jpg,54.545193,53,50,52,31.52511,19.735973
YS-QD (48).jpg,72.78984,80,70.44145,18,19.423304,19
YS-QD (5).jpg,70.95503,80,85,17,21.011858,20
YS-QD (6).jpg,68.43037,53.246906,49.33269,37,16,31.706657
YS-QD (64).jpg,86,80,79,30,21,15
YS-QD (65).jpg,67.7983,65,70,38.306892,18,30.698185
YS-QD (66).jpg,58.66608,50,51,41,39,27.29103
YS-QD (67).jpg,80,78,59.985065,50,38,32
YS-QD (68).jpg,66.18407,60,52,40,21,30.468842
YS-QD (69).jpg,65,56,61,40,36,15.604998
YS-QD (7).jpg,75,67,79,18,19,14.809223
YS-QD (70).jpg,76,80,82,27,26.289888,17
YS-QD (71).jpg,56,50,61,40,28.371204,24
YS-QD (72).jpg,52.21083,50,59,15.078245,22,16
YS-QD (73).jpg,52.51699,50,56,25.521421,16.60894,22
YS-QD (74).jpg,50.012333,52,56,36,30,36
YS-QD (75).jpg,61.67466,60,61,39,34,29
YS-QD (76).jpg,69.98885,60,60,46.51278,19,18
YS-QD (77).jpg,65,70,63,22,19,20.518288
YS-QD (78).jpg,48.551613,40,42,37.851925,49,48
YS-QD (79).jpg,57.51004,56.60596,58,42.79954,45,46
YS-QD (8).jpg,66,60,67,22,28,24.819454
YS-QD (80).jpg,78.97914,52.72073,60,27,30,32
YS-QD (81).jpg,65,65,53,40,41,30
YS-QD (82).jpg,58.285896,56,56,31,40,32
YS-QD (83).jpg,53.38611,50,63,48.79253,17.700901,31
YS-QD (84).jpg,54.266666,57,50,21.450413,42,11.847109
YS-QD (85).jpg,49.467575,47,43,20,25.237432,26.318314
YS-QD (86).jpg,66.52203,50,52,40,40,16.559399
YS-QD (87).jpg,59.7593,50,58,15.754137,40,38.07651
YS-QD (88).jpg,52.42008,70,51,40.52125,22.836946,20
YS-QD (89).jpg,66.61165,53,54,14.562395,19,16
YS-QD (9).jpg,61.38568,50,53,15,40,24.132484
YS-QD (90).jpg,56.52471,53,56,15.851591,30.861809,30.684525
YS-QD (91).jpg,49.810673,42.2346,49,16,37,19.540209
YS-QD (98).jpg,53.52915,50,52,40,20.271576,31
YS-QHD (1034).jpg,57.183617,47,47,59,31,36
YS-QHD (1035).jpg,54.809532,43,41,38.254745,16,19
YS-QHD (1036).jpg,65.366196,50,55,35.558544,38.49607,16.468311
YS-QHD (1037).jpg,68.38282,50,52,39,21.878548,21
YS-QHD (110).jpg,54.545193,53,50,52,31.52511,19.735973
YS-QHD (111).jpg,72.78984,80,70.44145,18,19.423304,19
YS-QHD (112).jpg,70.95503,80,85,17,21.011858,20
YS-QHD (113).jpg,68.43037,53.246906,49.33269,37,16,31.706657
YS-QHD (124).jpg,86,80,79,30,21,15
YS-QHD (125).jpg,67.7983,65,70,38.306892,18,30.698185
YS-QHD (13).jpg,58.66608,50,51,41,39,27.29103
YS-QHD (132).jpg,80,78,59.985065,50,38,32
YS-QHD (133).jpg,66.18407,60,52,40,21,30.468842
YS-QHD (144).jpg,65,56,61,40,36,15.604998
YS-QHD (145).jpg,75,67,79,18,19,14.809223
YS-QHD (146).jpg,76,80,82,27,26.289888,17
YS-QHD (147).jpg,52.707016,50,53,37,26.1702,18.26783
YS-QHD (158).jpg,52.716534,50,59.56295,23.31845,28.324663,18
YS-QHD (165).jpg,49.29267,43.54608,46,17,20.522625,15
YS-QHD (166).jpg,45.92417,40,47,55.321854,50,56
YS-QHD (167).jpg,57.8302,58.596863,52,44.38459,58,51
YS-QHD (178).jpg,54.42485,52,53,47,46,41
YS-QHD (179).jpg,57,53,56,35.92128,42.981457,41
YS-QHD (180).jpg,50.37568,50,51,41,29.50013,30
YS-QHD (185).jpg,50.855698,50,59,23,22.647865,18
YS-QHD (196).jpg,54.400383,52,58,44.811096,26.738768,21.343872
YS-QHD (197).jpg,65,65,53,40,41,30
YS-QHD (198).jpg,58.285896,56,56,31,40,32
YS-QHD (24).jpg,53.38611,50,63,48.79253,17.700901,31
YS-QHD (25).jpg,54.266666,57,50,21.450413,42,11.847109
YS-QHD (26).jpg,49.467575,47,43,20,25.237432,26.318314
YS-QHD (27).jpg,66.52203,50,52,40,40,16.559399
YS-QHD (38).jpg,59.7593,50,58,15.754137,40,38.07651
YS-QHD (39).jpg,52.42008,70,51,40.52125,22.836946,20
YS-QHD (4).jpg,66.61165,53,54,14.562395,19,16
YS-QHD (46).jpg,61.38568,50,53,15,40,24.132484
YS-QHD (47).jpg,56.52471,53,56,15.851591,30.861809,30.684525
YS-QHD (5).jpg,49.810673,42.2346,49,16,37,19.540209
YS-QHD (554).jpg,53.52915,50,52,40,20.271576,31
YS-QHD (555).jpg,57.183617,47,47,59,31,36
YS-QHD (556).jpg,54.809532,43,41,38.254745,16,19
YS-QHD (557).jpg,65.366196,50,55,35.558544,38.49607,16.468311
YS-QHD (558).jpg,68.38282,50,52,39,21.878548,21
YS-QHD (559).jpg,54.545193,53,50,52,31.52511,19.735973
YS-QHD (560).jpg,72.78984,80,70.44145,18,19.423304,19
YS-QHD (561).jpg,70.95503,80,85,17,21.011858,20
YS-QHD (562).jpg,68.43037,53.246906,49.33269,37,16,31.706657
YS-QHD (563).jpg,86,80,79,30,21,15
YS-QHD (564).jpg,67.7983,65,70,38.306892,18,30.698185
YS-QHD (565).jpg,58.66608,50,51,41,39,27.29103
YS-QHD (566).jpg,80,78,59.985065,50,38,32
YS-QHD (567).jpg,66.18407,60,52,40,21,30.468842
YS-QHD (568).jpg,65,56,61,40,36,15.604998
YS-QHD (569).jpg,75,67,79,18,19,14.809223
YS-QHD (570).jpg,76,80,82,27,26.289888,17
YS-QHD (571).jpg,68,61,60,13.598988,25,21
YS-QHD (572).jpg,75.54111,70,74,30,21,20.364067
YS-QHD (573).jpg,63.13347,60,62,21,26,19
YS-QHD (574).jpg,87,85,90,15,16,18
YS-QHD (575).jpg,90,86,89,21.9435,25,22.383278
YS-QHD (576).jpg,59,55,50,40,39,35
YS-QHD (577).jpg,67,62,64,25,23.873497,16.748219
YS-QHD (578).jpg,77.92572,65,70,27,28.892334,31.189045
YS-QHD (579).jpg,69,64,70,15,20,18.31697
YS-QHD (58).jpg,59,60,60,27,20,24
YS-QHD (580).jpg,56.54886,54.93818,52,32,31.805841,38
YS-QHD (581).jpg,50.934517,57,52,19,23,15
YS-QHD (59).jpg,54,57,60,18,27.436743,21
YS-QHD (6).jpg,58.979095,53.985096,53,24,34.233273,19.821304
YS-QHD (60).jpg,53.34809,51.75594,60,17.678564,15.253238,14
YS-QHD (61).jpg,65,59,63,16,20,25
YS-QHD (72).jpg,64.0139,60,62,18,19.488092,27.84571
YS-QHD (722).jpg,63,60,65,28.069181,26,18.880947
YS-QHD (723).jpg,68,53,654,26.366858,20,18.77139
YS-QHD (724).jpg,61.76346,60,64,20,24.529346,28.673939
YS-QHD (725).jpg,62.32312,63,63,21,25,19
YS-QHD (726).jpg,58,53,51,22,28,30
YS-QHD (729).jpg,75,70,63,30,26,15
YS-QHD (730).jpg,74.63894,70,62,28,17,18
YS-QHD (731).jpg,65.11549,63.06982,63,21,30,21
YS-QHD (732).jpg,88.06105,79.9518,,30,25,23
YS-QHD (733).jpg,57.57171,52.281437,58,36,39.33506,30
YS-QHD (739).jpg,58,56,54,38.090363,34,34.826096
YS-QHD (740).jpg,56,53,58,17,20,17.013119
YS-QHD (741).jpg,56,57,53,18,20,19
YS-QHD (742).jpg,62.70208,52,61,18.871244,19,17
YS-QHD (77).jpg,72.32497,60,51.21911,26,22.141253,16.864347
YS-QHD (78).jpg,75.22804,60,53,30,23.043839,29
YS-QHD (81).jpg,55.88293,53,52,16,20,21
YS-QHD (90).jpg,59.532516,56,59,34,30,31
YS-QHD (93).jpg,55.83895,50,62,20,27.720238,19
YS-QHD (94).jpg,57.499504,54,56,15,20,23.606087
YS-QHD (965).jpg,51.68138,53.611515,57,18,20,23
YS-QHD (966).jpg,59.20806,53,54,15,24,30
YS-QHD (972).jpg,57.09402,52,53,34,29,19.00674
YS-QHD (973).jpg,77.444626,60,54,30,31,28
YS-QHD (99).jpg,74.656166,51,60,,17.282768,15.726715
YS-SH (1).jpg,62.992226,63,60,16,20,22.320581
YS-SH (10).jpg,68.52035,50,58,20,19,15.829176
YS-SH (13).jpg,75.1082,60,73,30,18,24.860016
YS-SH (155).jpg,62.330177,60,53.062172,26,20,34
YS-SH (156).jpg,60.460342,58,51,18,26,36
YS-SH (157).jpg,51,50,52,24,30,32.113926
YS-SH (158).jpg,59,52,52,24.911121,17,16
YS-SH (18).jpg,53.697823,54,58,16,22.60986,17
YS-SH (19).jpg,53.204216,50,58,36,29,35
YS-SH (31).jpg,61.355797,54,59,38,34,25
YS-SH (32).jpg,59.724007,57,54,15.438888,36,25.891241
YS-SH (33).jpg,55.701424,50,52,24,30,22.795109
YS-SH (34).jpg,51,50,53,30,24,18.32404
YS-SH (45).jpg,63.244286,60,63,30,34.55848,28.711662
YS-SY (104).jpg,60,64,63,18,30,26.546665
YS-SY (107).jpg,54,59,58,15,17,22.399845
YS-SY (108).jpg,52.40899,51,56,16,19,17
YS-SY (113).jpg,62.44879,60,55,25,27,20
YS-SY (1219).jpg,80,71.04573,85,19,17,16
YS-SY (1220).jpg,74.28571,50.195164,51,31.264072,21,35.42364
YS-SY (1221).jpg,57.950535,50,51,30.960045,30.917858,16.750109
YS-SY (1222).jpg,59,51,51.18082,17,32.697285,23.035847
YS-SY (1223).jpg,66.70216,66.555405,53,17.50553,15,15.626459
YS-SY (1224).jpg,53.79444,50,53,33.82003,17,18
YS-SY (1225).jpg,50.51928,52,58,15,30,20
YS-SY (1226).jpg,67.994156,52,63,34.22936,33.201904,21
YS-SY (1227).jpg,65,59.98379,63.78546,15.309273,28.070341,18.029337
YS-SY (1228).jpg,72.75029,63,54,15,18,21
YS-SY (1229).jpg,63.59198,57,52,18,22.600271,12.853351
YS-SY (1230).jpg,60,55,51,19,26.15973,31.858608
YS-SY (1231).jpg,69.53383,66.87092,62,30,21,19.738853
YS-SY (1232).jpg,53.163803,51,52,25,18,17
YS-SY (1233).jpg,60.45337,53,52,25,38.872234,19
YS-SY (1234).jpg,51.302887,56.934536,52,21,23,21
YS-SY (1235).jpg,62,64,61.180862,15,16.883554,18.010834
YS-SY (1236).jpg,71.32564,79.73396,70,39,34.04733,32
YS-SY (1237).jpg,64.86236,60,68,36.810223,35,34.437283
YS-SY (1238).jpg,65.14273,50,59,39,36,35
YS-SY (1239).jpg,73,69.02628,63,24.478994,35,22.419415
YS-SY (124).jpg,71,63,62,19.154898,30,18.693562
YS-SY (125).jpg,51.987514,57.116703,54,29,16.726124,24
YS-SY (126).jpg,60,50,52,46,37,36.790257
YS-SY (1268).jpg,60.103462,58,57,27.504747,39,44.202385
YS-SY (1269).jpg,70,60,67.69045,37,38,30.059746
YS-SY (127).jpg,70,63,70,37,35,36
YS-SY (1270).jpg,49.28499,46.823597,42,44.929207,46,31
YS-SY (1271).jpg,50.571377,50,52,45.61476,40,29
YS-SY (1272).jpg,76,70,75.48624,35,27.877361,27
YS-SY (1273).jpg,58.444016,53,51,30,36.377842,37
YS-SY (1274).jpg,57,53,50,38,30.904081,37
YS-SY (1275).jpg,49.90061,50,52,38,28.395512,22.485632
YS-SY (1276).jpg,48,40,49,30,30,25
YS-SY (1277).jpg,42,40,41,50,48,42
YS-SY (1278).jpg,45,40,42,50,52,49
YS-SY (1279).jpg,48,40,46,51,49,40
YS-SY (1280).jpg,53,59,60,36,46.305183,28.39254
YS-SY (1281).jpg,57,51,51,41,49,40
YS-SY (1282).jpg,53,50,52,40,40,41
YS-SY (1283).jpg,51,47,53,40,39,37
YS-SY (1284).jpg,56.440044,52,53,29.32016,15.756609,17
YS-SY (1285).jpg,56,51,52,40,40,35
YS-SY (1286).jpg,49.51168,45,48,38,26,20
YS-SY (1287).jpg,51,43,48,30.657091,39.9288,21
YS-SY (1288).jpg,76,70,71,25,21,28
YS-SY (138).jpg,59,50,51.34888,41,37,8.556424
YS-SY (139).jpg,52.268475,48.544876,52,27,27,38
YS-SY (146).jpg,73,62,65,46.700027,30,24.837729
YS-SY (147).jpg,69,63,69.15366,28,26,24
YS-SY (15).jpg,54.66416,41.804943,26.242558,36,42,31
YS-SY (158).jpg,59.74771,40.164295,43.308456,25,36,27.790073
YS-SY (159).jpg,47.561172,33.461887,25.598644,46,40,27.135254
YS-SY (16).jpg,51,49,42.19881,25,28,36
YS-SY (160).jpg,53,48,50,31,25.58618,31
YS-SY (161).jpg,50.40416,47,43,30,32,36
YS-SY (17).jpg,50,48,53,30,48,32
YS-SY (172).jpg,56,51,49,30,40,41
YS-SY (179).jpg,65,60,62,22.515505,34.72489,16
YS-SY (180).jpg,67,64,61,20,28.552324,17
YS-SY (181).jpg,69,64,65,46,48.337955,40
YS-SY (192).jpg,54.528667,40.97603,42,36,25.23214,32
YS-SY (193).jpg,57,52,56,40,37,37
YS-SY (194).jpg,54,51,53,42,41,36
YS-SY (199).jpg,52,50,45.42271,35,29,38
YS-SY (2).jpg,69,63,68.32433,28,25,26
YS-SY (210).jpg,48.05125,48.576126,42,42,47.280426,31
YS-SY (211).jpg,50,50,39.138397,30,39,22.842201
YS-SY (212).jpg,51,43.33601,48,38,40,37
YS-SY (215).jpg,73,73,71,34,20,24.690475
YS-SY (224).jpg,57,56,62,29,31.26566,45
YS-SY (227).jpg,58,50,53,39,35,25
YS-SY (232).jpg,60,50,57,39.942993,21.701092,31
YS-SY (233).jpg,59.604477,50,52,29.472927,13.335136,7.724986
YS-SY (24).jpg,64.44517,60,52,50,48,48
YS-SY (244).jpg,60,50,51,40,45,39.09828
YS-SY (245).jpg,56,46.936043,47,41.46899,22.366112,27
YS-SY (246).jpg,56,54,50,45,43,49
YS-SY (247).jpg,66,57,59,14.849373,25,18
YS-SY (260).jpg,68,59,59,17.779646,26,20
YS-SY (267).jpg,63.1046,59.06879,58,31,37,32
YS-SY (268).jpg,59.618042,54,51,45,48,42
YS-SY (269).jpg,56.473377,50,52,28.232265,15.8120775,24
YS-SY (281).jpg,56,50,57,40,46,45
YS-SY (282).jpg,50.005665,50,48,40,46,45
YS-SY (283).jpg,52,50,52,40,34,37
YS-SY (290).jpg,55.37675,50,51,41,45,48
YS-SY (3).jpg,54,50,52,40,31,31
YS-SY (301).jpg,57.529617,50,55,26,40,30
YS-SY (302).jpg,47.70087,45,43,24,35,28
YS-SY (303).jpg,48.607758,41,49,17,28.533245,18
YS-SY (304).jpg,57,54.518913,53,27.788147,22.862192,27
YS-SY (315).jpg,55.538433,50.16609,52,42,33.70836,39
YS-SY (316).jpg,56.55494,45,51,35,36,37
YS-SY (323).jpg,56.27902,51.16592,57,51.849236,59.409134,51
YS-SY (324).jpg,56.58695,50,52,32.044262,30,23.33058
YS-SY (335).jpg,68,61,63,23,36.032722,29.387169
YS-SY (336).jpg,70.32886,64,62,30,21,29.896133
YS-SY (337).jpg,60.95482,66.48875,62,48,41,41
YS-SY (338).jpg,51.550446,48,51,22.526798,30,33.745792
YS-SY (349).jpg,65.098236,60,75.345825,18,25,21.225634
YS-SY (35).jpg,69,60,63,34,31,37
YS-SY (354).jpg,58,50,49,38,29,37
YS-SY (355).jpg,54,50,53,36.580486,34,35
YS-SY (356).jpg,56.689083,57,56,40,41,34
YS-SY (36).jpg,65,67.43145,63,5.541025,43.832863,23.171333
YS-SY (367).jpg,70,60,63,40,36,35
YS-SY (368).jpg,61.55356,60,61,24,25,18.824196
YS-SY (37).jpg,69,65,65,19,27,20.044987
YS-SY (371).jpg,67,65,67,18,27,21.022734
YS-SY (376).jpg,80,63,72,15,18,16.008112
YS-SY (38).jpg,65,60,70,18,19.460533,18.713823
YS-SY (4).jpg,59,56,60,18,18,21
YS-SY (417).jpg,58,53,61,30,26,19
YS-SY (418).jpg,58.56958,54,59,32.222034,26,29.64943
YS-SY (419).jpg,61.746155,54,58,17,28,21
YS-SY (420).jpg,57,51,52,24,16,20.283062
YS-SY (421).jpg,54,53,53,17,15,20
YS-SY (50).jpg,64.278404,58,58,27,27,23
YS-SY (51).jpg,67,62,56,23,28.4963,24
YS-SY (59).jpg,54,51,59,19,22.491817,16
YS-SY (60).jpg,60.730843,53,60,17,37,26
YS-SY (71).jpg,65,61,61,34,28,18
YS-SY (72).jpg,55,50,54,26,24,21
YS-SY (73).jpg,68.573715,67.80746,70.05225,28,33,23.026161
YS-SY (74).jpg,62,60,58.519066,30,32,29.323826
YS-SY (774).jpg,54,46,49,31,22.494017,16
YS-SY (775).jpg,57.636543,52,47.051197,19,20,20.634472
YS-SY (776).jpg,54,52,52,38.463543,30,18
YS-SY (777).jpg,59,48,50,16,49.322296,17.247498
YS-SY (778).jpg,58.70917,53.28079,54,41.080296,23.488415,31.56802
YS-SY (779).jpg,51,51.20217,27,29.035955,27,22.4515
YS-SY (780).jpg,58,53,61,30,26,19
YS-SY (781).jpg,58.56958,54,59,32.222034,26,29.64943
YS-SY (782).jpg,61.746155,54,58,17,28,21
YS-SY (783).jpg,57,51,52,24,16,20.283062
YS-SY (784).jpg,54,53,53,17,15,20
YS-SY (785).jpg,64.278404,58,58,27,27,23
YS-SY (786).jpg,67,62,56,23,28.4963,24
YS-SY (787).jpg,54,51,59,19,22.491817,16
YS-SY (788).jpg,60.730843,53,60,17,37,26
YS-SY (85).jpg,65,61,61,34,28,18
YS-SY (90).jpg,55,50,54,26,24,21
YS-SY (92).jpg,43.284653,57,50,29.415058,13.0054455,12.866461
YS-SY (95).jpg,59.250755,50,52,20,31,24
YS-TJ (1).jpg,68.70785,62,58,38,15,16.332363
YS-TJ (10).jpg,50.05331,54,58,39.32332,15.465954,19
YS-TJ (11).jpg,43.609856,42,59,28.314646,17,19
YS-TJ (15).jpg,49.909756,42,59,21,20.96694,18
YS-TJ (16).jpg,51.35832,53,54,16,39,17
YS-TJ (17).jpg,41.79071,43.247417,53.261986,18,38,18
YS-TJ (2).jpg,48.969498,43,58.152706,24,19,27
YS-TJ (22).jpg,54.370865,53,58,25,37,21
YS-TJ (23).jpg,58.16895,56,59,24.69068,21.455002,24.314669
YS-TJ (3).jpg,51.303062,54,58,21,29,27
YS-TJ (30).jpg,67,56.11545,51,30,16,23.428707
YS-TJ (31).jpg,53.927666,52,58,29,30,16
YS-TJ (42).jpg,60.735733,58,52,21.757265,24.992558,21
YS-TJ (43).jpg,58.764095,54,50,28,21,25
YS-TJ (44).jpg,54.685425,50,51,25,31,23
YS-TJ (45).jpg,58.460243,57,50,26,16,24
YS-TJ (56).jpg,58,53,61,30,26,19
YS-TJ (63).jpg,58.56958,54,59,32.222034,26,29.64943
YS-TJ (64).jpg,61.746155,54,58,17,28,21
YS-TJ (65).jpg,57,51,52,24,16,20.283062
YS-TJ (73).jpg,54,53,53,17,15,20
YS-TJ (74).jpg,64.278404,58,58,27,27,23
YS-TJ (75).jpg,67,62,56,23,28.4963,24
YS-TJ (76).jpg,54,51,59,19,22.491817,16
YS-TJ (77).jpg,60.730843,53,60,17,37,26
YS-TJ (78).jpg,65,61,61,34,28,18
YS-TJ (8).jpg,55,50,54,26,24,21
YS-TJ (80).jpg,43.284653,57,50,29.415058,13.0054455,12.866461
YS-TJ (81).jpg,59.250755,50,52,20,31,24
YS-TJ (82).jpg,68.70785,62,58,38,15,16.332363
YS-TJ (83).jpg,50.05331,54,58,39.32332,15.465954,19
YS-TJ (87).jpg,43.609856,42,59,28.314646,17,19
YS-TJ (88).jpg,49.909756,42,59,21,20.96694,18
YS-TJ (89).jpg,51.35832,53,54,16,39,17
YS-TJ (9).jpg,41.79071,43.247417,53.261986,18,38,18
YS-TJ (90).jpg,48.969498,43,58.152706,24,19,27
YS-TJ (94).jpg,54.370865,53,58,25,37,21
YS-TJ (95).jpg,58.16895,56,59,24.69068,21.455002,24.314669
YS-TJ (96).jpg,51.303062,54,58,21,29,27
YS-TJ (99).jpg,67,56.11545,51,30,16,23.428707
YS-WH (100).jpg,58,53,61,30,26,19
YS-WH (101).jpg,58.56958,54,59,32.222034,26,29.64943
YS-WH (102).jpg,61.746155,54,58,17,28,21
YS-WH (103).jpg,57,51,52,24,16,20.283062
YS-WH (104).jpg,54,53,53,17,15,20
YS-WH (105).jpg,64.278404,58,58,27,27,23
YS-WH (106).jpg,67,62,56,23,28.4963,24
YS-WH (107).jpg,54,51,59,19,22.491817,16
YS-WH (108).jpg,60.730843,53,60,17,37,26
YS-WH (109).jpg,65,61,61,34,28,18
YS-WH (11).jpg,55,50,54,26,24,21
YS-WH (110).jpg,51.02368,52,53,22.423223,20,17.08525
YS-WH (111).jpg,60.295006,45.458088,40,24.91458,22.790667,26.191467
YS-WH (112).jpg,69.44302,59.500042,50,38,28,29.055084
YS-WH (113).jpg,54,50,53,16,29.225233,15
YS-WH (114).jpg,57,53,56,27,22.326809,21
YS-WH (115).jpg,54,58,38.196384,37,24.791473,25
YS-WH (116).jpg,62.478798,65,58,32.353767,22,27
YS-WH (117).jpg,65,63,50,30,17,23.94522
YS-WH (118).jpg,74.23505,64,58,30,17,34
YS-WH (119).jpg,69,61,53,32,21,31
YS-WH (120).jpg,71,64,53,21,21,30
YS-WH (121).jpg,71.91509,69,51,38,28,17
YS-WH (122).jpg,59,52,54,25,30,31
YS-WH (123).jpg,73,65,57.393482,27,21,20
YS-WH (124).jpg,72,60,51,31,34,27
YS-WH (125).jpg,57.694805,49.764885,50,30.334318,30.679283,28
YS-WH (126).jpg,57,52,56,30,32,31
YS-WH (127).jpg,70,65,52,25,23.399231,21
YS-WH (128).jpg,65.50123,56,59,28,39.412704,37
YS-WH (129).jpg,61,55,58,28,40,27
YS-WH (130).jpg,63,58,52.00437,29,18,28.970695
YS-WH (131).jpg,76.80344,70,59,35,17,26.226387
YS-WH (132).jpg,62.478798,65,58,32.353767,22,27
YS-WH (133).jpg,65,63,50,30,17,23.94522
YS-WH (134).jpg,74.23505,64,58,30,17,34
YS-WH (135).jpg,69,61,53,32,21,31
YS-WH (136).jpg,71,64,53,21,21,30
YS-WH (137).jpg,71.91509,69,51,38,28,17
YS-WH (138).jpg,69,52,54,25,30,31
YS-WH (139).jpg,73,65,57.393482,27,21,20
YS-WH (140).jpg,72,60,63,31,34,27
YS-WH (150).jpg,75,79,63,30.334318,30.679283,28
YS-WH (151).jpg,77,72,65,30,32,31
YS-WH (152).jpg,70,65,62,25,23.399231,21
YS-WH (159).jpg,65.50123,56,59,28,39.412704,37
YS-WH (16).jpg,71,65,58,28,40,27
YS-WH (17).jpg,73,68,52.00437,29,18,28.970695
YS-WH (170).jpg,76.80344,70,69,35,17,26.226387
YS-WH (171).jpg,69,65,73,35,26,19
YS-WH (172).jpg,69,65,69,20,15.042688,23.812687
YS-WH (173).jpg,69,65,75,29,28,22.580711
YS-WH (184).jpg,78,69,72,27,32.74081,30.428627
YS-WH (185).jpg,83.09247,64,71,28.919304,30.448612,23.437496
YS-WH (192).jpg,69,62,62,28,32.666416,21.412886
YS-WH (193).jpg,65,62,63,15.550976,23,28
YS-WH (253).jpg,69,60,63,24,21,19.219368
YS-WH (254).jpg,90.01651,87,91,30,34.2138,21
YS-WH (255).jpg,72.843506,70,81.62626,24.562746,15,33.95295
YS-WH (256).jpg,77.17354,70,63,20,27.165052,30.523262
YS-WH (257).jpg,75.34249,70.36061,62,30,25.372402,19
YS-WH (258).jpg,54,51.780617,53.115116,22.673473,20,16.576157
YS-WH (259).jpg,52.047222,55.173363,54,17,19,20
YS-WH (261).jpg,54.35102,52,59.068825,29.142153,20.864468,26.731754
YS-WH (262).jpg,69.29094,63,59,47.16622,30,33.530468
YS-WH (263).jpg,77.7252,70,64,30,17,24.063335
YS-WH (264).jpg,75,70,63,31,21,32.97338
YS-WH (265).jpg,75,70,65,20,17.067753,24
YS-WH (266).jpg,61,60,62,15,17,17
YS-WH (267).jpg,64,60,62,25.981863,18,17.940863
YS-WH (28).jpg,71.528336,73,61,26,15,16.025406
YS-WH (29).jpg,52.81449,51,62,27,25,21
YS-WH (30).jpg,77.539276,72,61,38,25,16.945787
YS-WH (31).jpg,73.37787,71,43,31,24,27.314293
YS-WH (42).jpg,85,81,79,23,22.24939,21
YS-WH (49).jpg,89.51698,83,83,21,29,30
YS-WH (50).jpg,61.76847,60,63,25,28,27
YS-WH (51).jpg,78,60,67.31849,21,28,16.002459
YS-WH (62).jpg,84.785645,80.53003,71,25,26,21.991287
YS-WH (63).jpg,55.341778,54,59,31,19.360645,24
YS-WH (64).jpg,68.79395,72.187195,68,27,26.885101,30.859241
YS-WH (65).jpg,80.37972,78,82,28,29,31.790916
YS-WH (66).jpg,59,53,63.334484,24,16.685272,33.17857
YS-WH (67).jpg,62.713318,51,64,31,21,19.84755
YS-WH (68).jpg,84,78,82,30,34,18
YS-WH (69).jpg,90.01651,87,91,30,34.2138,21
YS-WH (70).jpg,72.843506,70,81.62626,24.562746,15,33.95295
YS-WH (71).jpg,77.17354,70,63,20,27.165052,30.523262
YS-WH (72).jpg,75.34249,70.36061,62,30,25.372402,19
YS-WH (73).jpg,54,51.780617,53.115116,22.673473,20,16.576157
YS-WH (74).jpg,52.047222,55.173363,54,17,19,20
YS-WH (75).jpg,54.35102,52,59.068825,29.142153,20.864468,26.731754
YS-WH (76).jpg,69.29094,63,59,47.16622,30,33.530468
YS-WH (77).jpg,77.7252,70,64,30,17,24.063335
YS-WH (78).jpg,75,70,63,31,21,32.97338
YS-WH (79).jpg,65,65,53,40,41,30
YS-WH (8).jpg,58.285896,56,56,31,40,32
YS-WH (80).jpg,53.38611,50,63,48.79253,17.700901,31
YS-WH (81).jpg,54.266666,57,50,21.450413,42,11.847109
YS-WH (82).jpg,49.467575,47,43,20,25.237432,26.318314
YS-WH (83).jpg,66.52203,50,52,40,40,16.559399
YS-WH (84).jpg,59.7593,50,58,15.754137,40,38.07651
YS-WH (85).jpg,52.42008,70,51,40.52125,22.836946,20
YS-WH (86).jpg,66.61165,53,54,14.562395,19,16
YS-WH (87).jpg,61.38568,50,53,15,40,24.132484
YS-WH (88).jpg,56.52471,53,56,15.851591,30.861809,30.684525
YS-WH (89).jpg,49.810673,42.2346,49,16,37,19.540209
YS-WH (90).jpg,53.52915,50,52,40,20.271576,31
YS-WH (91).jpg,57.183617,47,47,59,31,36
YS-WH (92).jpg,54.809532,43,41,38.254745,16,19
YS-WH (93).jpg,65.366196,50,55,35.558544,38.49607,16.468311
YS-WH (94).jpg,68.38282,50,52,39,21.878548,21
YS-WH (95).jpg,54.545193,53,50,52,31.52511,19.735973
YS-WH (96).jpg,72.78984,80,70.44145,18,19.423304,19
YS-WH (97).jpg,70.95503,80,85,17,21.011858,20
YS-WH (98).jpg,68.43037,53.246906,49.33269,37,16,31.706657
YS-WH (99).jpg,86,80,79,30,21,15
YS-XM (105).jpg,67.7983,65,70,38.306892,18,30.698185
YS-XM (112).jpg,58.66608,50,51,41,39,27.29103
YS-XM (113).jpg,80,78,59.985065,50,38,32
YS-XM (114).jpg,66.18407,60,52,40,21,30.468842
YS-XM (125).jpg,65,56,61,40,36,15.604998
YS-XM (126).jpg,75,67,79,18,19,14.809223
YS-XM (127).jpg,76,80,82,27,26.289888,17
YS-XM (132).jpg,56,50,61,40,28.371204,24
YS-XM (143).jpg,52.21083,50,59,15.078245,22,16
YS-XM (144).jpg,52.51699,50,56,25.521421,16.60894,22
YS-XM (147).jpg,50.012333,52,56,36,30,36
YS-XM (148).jpg,61.67466,60,61,39,34,29
